"CountryCode","Period","ProductCode","TradeValue","Quantity","QuantityUnit","ProductDescription"
"LBN",2013,6415,3104.59,5434714,"Kg","Paper and paperboard, uncoated, in "
"LBN",2013,7757,3008.689,NA,"N.Q.","Electromechanical domestic applianc"
"LBN",2013,6624,2950.187,NA,"N.Q.","Non-refractory ceramic bricks, tile"
"LBN",2013,8453,2923.973,207501,"Item","Jerseys, pullovers, cardigans, wais"
"LBN",2013,6743,2920.074,2057159,"Kg","Flat-rolled products of iron or non"
"LBN",2013,6552,2917.866,744902,"Kg","Other knitted or crocheted fabrics,"
"LBN",2013,8517,2915.14,184623,"Pair","Footwear, n.e.s."
"LBN",2013,7712,2890.18,NA,"N.Q.","Other electric power machinery; par"
"LBN",2013,5332,2873.123,728358,"Kg","Printing ink"
"LBN",2013,485,2842.766,1724209,"Kg","Mixes & doughs for the preparation "
"LBN",2013,249,2819.169,654026,"Kg","Other cheese; curd"
"LBN",2013,6753,2779.9,152770,"Kg","Flat-rolled products of stainless s"
"LBN",2013,7491,2774.423,476203,"Kg","Moulding boxes for metal foundry; m"
"LBN",2013,2112,2767.904,5613854,"Kg","Raw hides and skins of bovine (incl"
"LBN",2013,8972,2742.738,19587,"Kg","Imitation jewellery"
"LBN",2013,6954,2730.637,571456,"Kg","Hand tools (including glaziers' dia"
"LBN",2013,8462,2729.213,101149,"Kg","Panty hose, tights, stockings, sock"
"LBN",2013,6584,2727.871,188836,"Kg","Bed linen, table linen, toilet line"
"LBN",2013,6851,2669.347,1171170,"Kg","Lead and lead alloys, unwrought"
"LBN",2013,7929,2618.262,42111,"Kg","Parts, n.e.s. (not including tyres,"
"LBN",2013,6577,2554.75,745703,"Kg","Wadding, wicks, and textile fabrics"
"LBN",2013,7758,2496.778,NA,"N.Q.","Electrothermic appliances, n.e.s."
"LBN",2013,7519,2491.62,NA,"N.Q.","Other office machines (e.g., hectog"
"LBN",2013,6413,2477.324,2189285,"Kg","Paper and paperboard, of a kind use"
"LBN",2013,7418,2393.65,NA,"N.Q.","Other machinery, plant and similar "
"LBN",2013,224,2391.694,2535929,"Kg","Whey; products consisting of natura"
"LBN",2013,6794,2351.589,1963549,"Kg","Other tubes, pipes and hollow profi"
"LBN",2013,6585,2345.39,84045,"Kg","Curtains and other furnishing artic"
"LBN",2013,7139,2333.112,118194,"Kg","Parts, n.e.s, for the internal comb"
"LBN",2013,5812,2326.526,598972,"Kg","Tubes, pipes & hoses, rigid"
"LBN",2013,5755,2285.602,333640,"Kg","Cellulose and its chemical derivati"
"LBN",2013,7331,2279.133,NA,"N.Q.","Machine tools (including presses) f"
"LBN",2013,172,2278.8,407062,"Kg","Sausages & similar products, of mea"
"LBN",2013,7259,2230.359,59940,"Kg","Parts of the machines of group 725"
"LBN",2013,6419,2223.413,3477746,"Kg","Converted paper and paperboard, n.e"
"LBN",2013,8211,2208.422,NA,"N.Q.","Seats (other than those of heading "
"LBN",2013,8432,2160.799,NA,"N.Q.","Suits, ensembles, jackets, blazers,"
"LBN",2013,7443,2141.436,NA,"N.Q.","Ships' derricks; cranes (including "
"LBN",2013,6755,2141.14,207850,"Kg","Flat-rolled products of stainless s"
"LBN",2013,8218,2074.625,366049,"Kg","Parts of the furniture of subgroups"
"LBN",2013,8427,2060.733,156025,"Item","Blouses, shirts & shirt-blouses, wo"
"LBN",2013,7415,2030.489,NA,"N.Q.","Air-conditioning machines comprisin"
"LBN",2013,6652,2002.069,307564,"Kg","Glassware of a kind used for table,"
"LBN",2013,6251,1987.986,33372,"Item","Tyres, pneumatic, new, of a kind us"
"LBN",2013,7728,1987.311,122601,"Kg","Parts suitable for use solely or pr"
"LBN",2013,5719,1974.568,1489764,"Kg","Other polymers of ethylene, in prim"
"LBN",2013,5139,1951.227,2765004,"Kg","Carboxylic acids with additional ox"
"LBN",2013,7266,1942.98,NA,"N.Q.","Other printing machinery"
"LBN",2013,7239,1935.361,747633,"Kg","Parts, n.e.s., of the machinery of "
"LBN",2013,6354,1916.886,133305,"Kg","Manufactures of wood for domestic o"
"LBN",2013,741,1893.145,344678,"Kg","Tea, whether or not flavoured"
"LBN",2013,8422,1890.125,NA,"N.Q.","Suits and ensembles"
"LBN",2013,6412,1885.935,1901583,"Kg","Paper and paperboard, uncoated, of "
"LBN",2013,7234,1881.6,NA,"N.Q.","Construction and mining machinery, "
"LBN",2013,7231,1873.768,25,"Item","Bulldozers, angledozers, graders an"
"LBN",2013,8319,1818.093,51020,"Kg","Binocular cases, camera cases, musi"
"LBN",2013,7263,1782.858,NA,"N.Q.","Machinery, apparatus and equipment "
"LBN",2013,811,1781.915,7161642,"Kg","Hay and fodder, green or dry"
"LBN",2013,5821,1780.768,571654,"Kg","Plates, sheets, film, foil, tape, s"
"LBN",2013,8722,1779.554,NA,"N.Q.","Instruments and appliances used in "
"LBN",2013,7448,1764.844,NA,"N.Q.","Lifting, handling, loading or unloa"
"LBN",2013,2731,1757.648,13176244,"Kg","Building or monumental (dimension) "
"LBN",2013,8442,1743.377,NA,"N.Q.","Suits, ensembles, jackets, blazers,"
"LBN",2013,6633,1722.522,5973157,"Kg","Manufactures of mineral materials, "
"LBN",2013,8942,1716.365,135592,"Kg","Tricycles, scooters, pedal car & si"
"LBN",2013,8426,1715.555,99413,"Item","Trousers, bib & brace overalls, bre"
"LBN",2013,8993,1652.518,NA,"N.Q.","Candles; matches, pyrophoric alloys"
"LBN",2013,8481,1645.377,47891,"Kg","Articles of apparel and clothing ac"
"LBN",2013,7822,1633.15,NA,"N.Q.","Special-purpose motor vehicles, oth"
"LBN",2013,8122,1627.191,66558,"Item","Ceramic sinks, wash-basins, wash-ba"
"LBN",2013,4311,1618.947,3816525,"Kg","Fats & oils & their fractions, anim"
"LBN",2013,6639,1597.178,27143,"Kg","Articles of ceramic materials, n.e."
"LBN",2013,591,1597.037,1327479,"Kg","Orange juice"
"LBN",2013,7478,1590.876,166922,"Kg","Taps, cocks, valves & similar appli"
"LBN",2013,8451,1577.44,208788,"Kg","Babies' garments and clothing acces"
"LBN",2013,6589,1575.622,224727,"Kg","Made-up articles of textile materia"
"LBN",2013,599,1519.633,1248063,"Kg","Juice of any single fruit (other th"
"LBN",2013,7788,1510.828,NA,"N.Q.","Electrical machinery and equipment,"
"LBN",2013,5816,1498.301,443118,"Kg","Other tubes, pipes & hoses"
"LBN",2013,544,1495.952,5125941,"Kg","Tomatoes, fresh/chilled"
"LBN",2013,371,1473.458,341480,"Kg","Fish, prepared or preserved, n.e.s."
"LBN",2013,6661,1466.843,288881,"Kg","Ceramic tableware, kitchenware and "
"LBN",2013,8452,1466.747,67436,"Kg","Garments made up of fabrics of subg"
"LBN",2013,8959,1453.787,NA,"N.Q.","Other office and stationery supplie"
"LBN",2013,6292,1449.542,80975,"Kg","Conveyor or transmission belts or b"
"LBN",2013,6299,1443.227,318316,"Kg","Hard rubber; articles of hardened r"
"LBN",2013,7523,1442.479,NA,"N.Q.","Other automatic data processing mac"
"LBN",2013,6416,1440.24,1028510,"Kg","Paper and paperboard, corrugated, c"
"LBN",2013,732,1433.352,442733,"Kg","Other food preparations containing "
"LBN",2013,8932,1417.378,473754,"Kg","Builders' ware of plastics"
"LBN",2013,462,1405.92,1499672,"Kg","Groats, meal & pellets, of wheat"
"LBN",2013,4229,1401.849,1313747,"Kg","Other fixed vegetable fats, crude, "
"LBN",2013,2665,1388.723,918820,"Kg","Synthetic staple fibres, not carded"
"LBN",2013,8413,1382.125,33909,"Item","Jackets & blazers, men's/boys', of "
"LBN",2013,7782,1378.199,NA,"N.Q.","Electric filament or discharge lamp"
"LBN",2013,6732,1353.803,1722238,"Kg","Flat-rolled products of iron or non"
"LBN",2013,8423,1327.135,38929,"Item","Jackets & blazers, women's/girls', "
"LBN",2013,7528,1325.186,NA,"N.Q.","Other units of automatic data proce"
"LBN",2013,6649,1301.21,330071,"Kg","Glass, n.e.s."
"LBN",2013,7783,1298.334,NA,"N.Q.","Electrical equipment, n.e.s., for i"
"LBN",2013,8961,1285.807,NA,"N.Q.","Paintings, drawings and pastels, ex"
"LBN",2013,7616,1276.43,4004,"Item","Reception apparatus for television,"
"LBN",2013,6973,1272.178,NA,"N.Q.","Cooking or heating apparatus of a k"
"LBN",2013,6647,1263.684,781245,"Kg","Safety glass, consisting of toughen"
"LBN",2013,6651,1242.554,1593631,"Kg","Containers, of glass, of a kind use"
"LBN",2013,2116,1219.885,1828000,"Kg","Sheepskins & lambskins (except Astr"
"LBN",2013,5817,1213.977,143343,"Kg","Fittings for tubes, pipes & hoses ("
"LBN",2013,8428,1200.599,NA,"N.Q.","Singlets and other vests, slips, pe"
"LBN",2013,6342,1199.288,1569337,"Kg","Densified wood and particle board, "
"LBN",2013,123,1194.337,1558530,"Kg","Meat and edible offal of the poultr"
"LBN",2013,7781,1189.855,NA,"N.Q.","Batteries and electric accumulators"
"LBN",2013,6581,1172.551,288982,"Kg","Sacks and bags, of textile material"
"LBN",2013,5741,1167.624,605757,"Kg","Polyacetals and other polyethers"
"LBN",2013,5914,1164.387,426669,"Kg","Disinfectants"
"LBN",2013,7285,1156.703,196502,"Kg","Parts, n.e.s., of the machines and "
"LBN",2013,6645,1140.8,NA,"N.Q.","Cast glass and rolled glass, in she"
"LBN",2013,430,1114.727,3783366,"Kg","Barley, unmilled"
"LBN",2013,7649,1091.89,55901,"Kg","Parts and accessories suitable for "
"LBN",2013,6644,1079.568,209380,"Area  SM","Float glass and surface ground or p"
"LBN",2013,6978,1060.103,62406,"Kg","Household appliances, decorative ar"
"LBN",2013,5922,1048.535,397838,"Kg","Albuminoidal substances, modified s"
"LBN",2013,5752,1037.313,537208,"Kg","Acrylic polymers"
"LBN",2013,6795,1034.505,234825,"Kg","Tube or pipe fittings (e.g., coupli"
"LBN",2013,5729,1023.84,653141,"Kg","Other styrene polymers"
"LBN",2013,5422,1022.659,172476,"Kg","Medicaments containing hormones or "
"LBN",2013,222,1019.016,305646,"Kg","Milk and cream, concentrated or swe"
"LBN",2013,986,1017.184,303318,"Kg","Yeasts (active/inactive); other sin"
"LBN",2013,7427,998.175,NA,"N.Q.","Pumps for liquids, n.e.s., and liqu"
"LBN",2013,6533,995.2,168791,"Kg","Fabrics, woven, of synthetic staple"
"LBN",2013,8437,992.786,97879,"Item","Shirts"
"LBN",2013,8455,992.265,26948,"Kg","BrassiFres, girdles, corsets, brace"
"LBN",2013,5148,987.68,393864,"Kg","Other nitrogen-function compounds"
"LBN",2013,2225,971.036,575653,"Kg","Sesame (Sesamum) seeds"
"LBN",2013,472,957.777,975123,"Kg","Cereal groats, meal and pellets, n."
"LBN",2013,223,951.521,771554,"Kg","Yogurt; buttermilk, curdled, fermen"
"LBN",2013,7529,945.629,NA,"N.Q.","Data processing equipment, n.e.s."
"LBN",2013,6538,941.331,190070,"Kg","Fabrics, woven, of artificial stapl"
"LBN",2013,8992,930.592,14236,"Kg","Artificial flowers, foliage and fru"
"LBN",2013,8461,929.318,NA,"N.Q.","Clothing accessories (other than th"
"LBN",2013,8742,924.565,NA,"N.Q.","Drawing, marking-out or mathematica"
"LBN",2013,8963,917.195,NA,"N.Q.","Original sculptures & statuary, in "
"LBN",2013,7442,911.82,NA,"N.Q.","Pulley tackle and hoists (other tha"
"LBN",2013,6975,900.094,199942,"Kg","Sanitary ware and parts thereof, n."
"LBN",2013,5751,898.86,506376,"Kg","Polymers of propylene or of other o"
"LBN",2013,6956,893.731,173447,"Kg","Knives and cutting blades, for mach"
"LBN",2013,8121,885.048,NA,"N.Q.","Boilers (other than those of group "
"LBN",2013,6942,876.82,217005,"Kg","Screws, bolts, nuts, coach screws, "
"LBN",2013,6345,876.156,1193361,"Kg","Fibreboard of wood or other ligneou"
"LBN",2013,7441,858.422,NA,"N.Q.","Works trucks, of the type used in f"
"LBN",2013,5743,849.73,307997,"Kg","Polycarbonates, alkyd resins and ot"
"LBN",2013,6252,842.238,4909,"Item","Tyres, pneumatic, new, of a kind us"
"LBN",2013,242,840.585,184442,"Kg","Processed cheese, not grated/powder"
"LBN",2013,8458,839.161,NA,"N.Q.","Other garments, not knitted or croc"
"LBN",2013,7422,837.903,NA,"N.Q.","Fuel, lubricating/cooling medium pu"
"LBN",2013,8421,837.709,16275,"Item","Overcoats, car coats, capes, cloaks"
"LBN",2013,6583,829.94,109177,"Kg","Blankets and travelling-rugs (other"
"LBN",2013,5739,812.414,539005,"Kg","Other vinyl chloride copolymers and"
"LBN",2013,7451,806.953,NA,"N.Q.","Tools for working in the hand, pneu"
"LBN",2013,7787,803.791,NA,"N.Q.","Electrical machines and apparatus, "
"LBN",2013,2924,802.962,1038405,"Kg","Plants and parts of plants (includi"
"LBN",2013,6827,800.56,49477,"Kg","Copper tubes, pipes and tube or pip"
"LBN",2013,8312,800.094,NA,"N.Q.","Trunks, suitcases, vanity cases, ex"
"LBN",2013,6791,796.016,578664,"Kg","Tubes, pipes and hollow profiles, s"
"LBN",2013,7233,794.594,NA,"N.Q.","Moving, grading, levelling, scrapin"
"LBN",2013,8997,771.722,NA,"N.Q.","Basketware, wickerwork and other ar"
"LBN",2013,2925,771.097,234916,"Kg","Seeds, fruit and spores, n.e.s., of"
"LBN",2013,7512,770.617,NA,"N.Q.","Calculating machines and pocket-siz"
"LBN",2013,5759,768.86,488472,"Kg","Plastics, n.e.s."
"LBN",2013,6541,762.424,19068,"Kg","Fabrics, woven, of silk or of silk "
"LBN",2013,985,744.315,121626,"Kg","Soups & broths & preparations there"
"LBN",2013,6659,737.943,112964,"Kg","Articles made of glass, n.e.s."
"LBN",2013,5238,728.974,1138807,"Kg","Other metal salts and peroxysalts o"
"LBN",2013,8947,718.53,NA,"N.Q.","Sports goods"
"LBN",2013,6995,717.354,190116,"Kg","Miscellaneous articles of base meta"
"LBN",2013,8139,717.235,51296,"Kg","Parts, n.e.s., of the goods of subg"
"LBN",2013,8749,715.309,17376,"Kg","Parts & accessories for machines, a"
"LBN",2013,6825,713.697,94443,"Kg","Copper plates, sheets and strip, of"
"LBN",2013,7456,711.961,NA,"N.Q.","Mechanical appliances (whether or n"
"LBN",2013,2117,707.139,645000,"Kg","Sheepskins & lambskins without wool"
"LBN",2013,6129,705.639,36517,"Kg","Other articles of leather/of compos"
"LBN",2013,2511,685.307,6376135,"Kg","Recovered (waste and scrap) paper o"
"LBN",2013,6735,681.443,822650,"Kg","Flat-rolled products of iron or non"
"LBN",2013,161,681.294,868852,"Kg","Bacon, ham and other salted, dried "
"LBN",2013,6741,671.902,605268,"Kg","Flat-rolled products of iron or non"
"LBN",2013,8946,652.383,158739,"Kg","Roundabouts, swings, shooting galle"
"LBN",2013,7434,651.149,NA,"N.Q.","Fans and cooker hoods incorporating"
"LBN",2013,5421,647.581,35955,"Kg","Medicaments containing antibiotics "
"LBN",2013,8744,637.69,NA,"N.Q.","Instruments and apparatus for physi"
"LBN",2013,8513,634.135,NA,"N.Q.","Footwear, n.e.s., with outer soles "
"LBN",2013,6549,632.126,17486,"Kg","Fabrics, woven, n.e.s."
"LBN",2013,7421,623.138,NA,"N.Q.","Pumps fitted or designed to be fitt"
"LBN",2013,7162,615.163,NA,"N.Q.","Motors (other than motors of an out"
"LBN",2013,6341,606.957,357143,"Kg","Sheets for veneering (including tho"
"LBN",2013,411,584.944,2525088,"Kg","Durum wheat, unmilled"
"LBN",2013,6524,583.178,122657,"Kg","Other woven fabrics, containing 85%"
"LBN",2013,981,581.206,244603,"Kg","Homogenized food preparations"
"LBN",2013,6863,578.229,25459,"Kg","Zinc and zinc alloys, worked"
"LBN",2013,7742,576.503,NA,"N.Q.","Apparatus based on the use of X-ray"
"LBN",2013,616,572.536,44106,"Kg","Natural honey"
"LBN",2013,6662,572.404,42216,"Kg","Statuettes and other ornamental cer"
"LBN",2013,6422,564.04,238978,"Kg","Envelopes, letter cards, plain post"
"LBN",2013,4211,563.173,329531,"Kg","Soya bean oil and its fractions"
"LBN",2013,6531,560.219,49593,"Kg","Fabrics, woven, of synthetic filame"
"LBN",2013,7648,557.437,NA,"N.Q.","Telecommunications equipment, n.e.s"
"LBN",2013,546,554.001,1637474,"Kg","Vegetables (uncooked or cooked by s"
"LBN",2013,7224,545.599,NA,"N.Q.","Wheeled tractors (other than those "
"LBN",2013,6594,540.779,NA,"N.Q.","Carpets and other textile floor cov"
"LBN",2013,7868,537.978,NA,"N.Q.","Other vehicles, not mechanically pr"
"LBN",2013,8745,537.522,NA,"N.Q.","Measuring, controlling and scientif"
"LBN",2013,7642,526.642,NA,"N.Q.","Microphones and stands therefor; lo"
"LBN",2013,7211,521.193,NA,"N.Q.","Agricultural, horticultural or fore"
"LBN",2013,6648,520.801,148613,"Kg","Glass mirrors, whether or not frame"
"LBN",2013,8922,517.13,117196,"Kg","Newspapers, journals and periodical"
"LBN",2013,2926,510.071,826387,"Kg","Bulbs, tubers and rhizomes of flowe"
"LBN",2013,7148,501.879,NA,"N.Q.","Gas turbines, n.e.s."
"LBN",2013,6359,498.907,79774,"Kg","Manufactured articles of wood, n.e."
"LBN",2013,8842,498.161,17238,"Item","Spectacles and spectacle frames"
"LBN",2013,8425,497.678,31623,"Item","Skirts & divided skirts, women's/gi"
"LBN",2013,6632,494.064,43867,"Kg","Natural or artificial abrasive powd"
"LBN",2013,353,487.602,24440,"Kg","Fish (including fillets), smoked, w"
"LBN",2013,743,483.953,91370,"Kg","MatT; extracts, essences and concen"
"LBN",2013,6565,483.672,13126,"Kg","Embroidery in the piece, in strips "
"LBN",2013,7863,480.927,NA,"N.Q.","Containers (including containers fo"
"LBN",2013,7722,480.473,4337,"Kg","Printed circuits"
"LBN",2013,6343,477.648,NA,"N.Q.","Plywood, veneered panels and simila"
"LBN",2013,8741,477.147,NA,"N.Q.","Compasses; other navigational instr"
"LBN",2013,7111,476.164,86334,"Kg","Steam or other vapour-generating bo"
"LBN",2013,5222,475.196,NA,"N.Q.","Other chemical elements"
"LBN",2013,7527,472.158,NA,"N.Q.","Storage units"
"LBN",2013,2929,471.509,55098,"Kg","Materials of vegetable origin, n.e."
"LBN",2013,6573,466.01,94136,"Kg","Coated or impregnated textile fabri"
"LBN",2013,8447,461.418,49779,"Item","Blouses, shirts & shirt-blouses, wo"
"LBN",2013,230,452.075,119067,"Kg","Butter & other fats & oils derived "
"LBN",2013,7438,451.48,20815,"Kg","Parts for the pumps, compressors, f"
"LBN",2013,5121,449.682,NA,"N.Q.","Acyclic monohydric alcohols"
"LBN",2013,7784,447.628,4839,"Item","Electromechanical tools for working"
"LBN",2013,423,443.811,452895,"Kg","Rice, semi-milled or wholly milled,"
"LBN",2013,7439,443.258,106196,"Kg","Parts of the machines and apparatus"
"LBN",2013,6532,438.033,72303,"Kg","Fabrics, woven, of synthetic staple"
"LBN",2013,8448,437.577,NA,"N.Q.","Slips, petticoats, briefs, panties,"
"LBN",2013,561,437.438,83821,"Kg","Vegetables, dried (excluding legumi"
"LBN",2013,8943,434.072,NA,"N.Q.","Articles for funfair, table or parl"
"LBN",2013,2485,427.308,296863,"Kg","Wood of non-coniferous species (inc"
"LBN",2013,8515,422.313,31259,"Pair","Other footwear, with uppers of text"
"LBN",2013,7764,420.919,NA,"N.Q.","Electronic integrated circuits"
"LBN",2013,5234,419.781,1793811,"Kg","Sulphides, polysulphides, dithionit"
"LBN",2013,6411,413.677,441157,"Kg","Newsprint, in rolls/sheets"
"LBN",2013,6824,410.872,58031,"Kg","Copper wire"
"LBN",2013,7269,408.537,35136,"Kg","Parts for the machines of heading 7"
"LBN",2013,7614,407.341,NA,"N.Q.","Other monitors"
"LBN",2013,7132,404.937,82,"Item","Internal combustion piston engines "
"LBN",2013,8512,402.681,15395,"Pair","Sports footwear"
"LBN",2013,6921,399.461,82376,"Kg","Reservoirs, tanks, vats and similar"
"LBN",2013,7638,395.956,NA,"N.Q.","Video-recording or reproducing appa"
"LBN",2013,5514,395.003,66466,"Kg","Mixtures of odoriferous substances "
"LBN",2013,7371,393.345,NA,"N.Q.","Converters, ladles, ingot moulds an"
"LBN",2013,8456,392.292,28422,"Item","Swimwear"
"LBN",2013,5721,390.993,197701,"Kg","Polystyrene"
"LBN",2013,731,390.338,103492,"Kg","Cocoa powder containing added sugar"
"LBN",2013,6564,383.33,13735,"Kg","Tulles and other net fabrics (not i"
"LBN",2013,548,381.762,251170,"Kg","Vegetable products, roots and tuber"
"LBN",2013,7419,379.818,94453,"Kg","Parts, n.e.s., for the machinery of"
"LBN",2013,593,378.837,566942,"Kg","Juice of any other single citrus fr"
"LBN",2013,2690,372.26,471478,"Kg","Worn clothing and other worn textil"
"LBN",2013,819,372.148,520619,"Kg","Food wastes and prepared animal fee"
"LBN",2013,6529,371.658,23918,"Kg","Other woven fabrics of cotton"
"LBN",2013,7373,371.35,NA,"N.Q.","Electric (including electrically he"
"LBN",2013,7741,368.377,NA,"N.Q.","Electrodiagnostic apparatus (other "
"LBN",2013,7271,362.34,NA,"N.Q.","Machinery used in the milling indus"
"LBN",2013,112,359.958,64318,"Kg","Meat of bovine animals, frozen"
"LBN",2013,6762,358.668,390094,"Kg","Bars and rods of iron or non-alloy "
"LBN",2013,7268,356.544,NA,"N.Q.","Bookbinding machinery (including bo"
"LBN",2013,6631,353.773,504164,"Kg","Millstones, grindstones, grinding w"
"LBN",2013,6255,349.825,1343,"Item","Other new pneumatic tyres"
"LBN",2013,8944,349.262,42332,"Kg","Festive, carnival or other entertai"
"LBN",2013,6596,348.74,NA,"N.Q.","Carpets and other textile floor cov"
"LBN",2013,2927,343.692,32236,"Kg","Cut flowers and foliage"
"LBN",2013,6526,341.51,134594,"Kg","Other woven cotton fabrics, contain"
"LBN",2013,6213,337.589,78320,"Kg","Vulcanized rubber thread and cord; "
"LBN",2013,711,316.924,48362,"Kg","Coffee, not roasted, whether or not"
"LBN",2013,6595,316.572,26983,"Area  SM","Carpets and other textile floor cov"
"LBN",2013,7724,314.427,20075,"Kg","Electrical apparatus for switching "
"LBN",2013,6643,312.379,NA,"N.Q.","Drawn glass and blown glass, in she"
"LBN",2013,6993,311.321,4542,"Kg","Pins and needles, of iron or steel;"
"LBN",2013,7444,309.841,NA,"N.Q.","Jacks; hoists of a kind used for ra"
"LBN",2013,7317,309.568,NA,"N.Q.","Machine tools for planing, shaping,"
"LBN",2013,7189,305.806,NA,"N.Q.","Engines and motors, n.e.s. (e.g., w"
"LBN",2013,4312,305.158,66861,"Kg","Animal or vegetable fats and oils a"
"LBN",2013,5419,303.966,11413,"Kg","Pharmaceutical goods, other than me"
"LBN",2013,8924,299.178,19511,"Kg","Postcards, personal greeting, messa"
"LBN",2013,7751,298.204,NA,"N.Q.","Household-type laundry equipment, n"
"LBN",2013,8723,298.016,11743,"Kg","Mechanotherapy appliances; massage "
"LBN",2013,6764,291.305,315166,"Kg","Other bars and rods of iron and ste"
"LBN",2013,7212,289.818,NA,"N.Q.","Harvesting or threshing machinery ("
"LBN",2013,361,289.349,22801,"Kg","Crustaceans, frozen"
"LBN",2013,8519,289.046,43650,"Kg","Parts of footwear (including uppers"
"LBN",2013,8998,285.961,NA,"N.Q.","Smallwares and toilet articles, n.e"
"LBN",2013,7247,281.737,NA,"N.Q.","Machinery (other than machines of s"
"LBN",2013,7429,281.527,26179,"Kg","Parts of the pumps and liquid eleva"
"LBN",2013,8411,280.899,NA,"N.Q.","Overcoats, car coats, capes, cloaks"
"LBN",2013,8743,274.978,NA,"N.Q.","Instruments and apparatus for measu"
"LBN",2013,7426,273.963,NA,"N.Q.","Centrifugal pumps, n.e.s."
"LBN",2013,8484,271.908,NA,"N.Q.","Headgear and fittings therefor, n.e"
"LBN",2013,5226,271.017,433413,"Kg","Other inorganic bases and metal oxi"
"LBN",2013,8416,270.253,NA,"N.Q.","Singlets and other vests, underpant"
"LBN",2013,422,270.125,326830,"Kg","Rice, husked but not further prepar"
"LBN",2013,7932,269.252,NA,"N.Q.","Ships, boats and other vessels (oth"
"LBN",2013,6253,265.277,367,"Item","Tyres, pneumatic, new, of a kind us"
"LBN",2013,7481,264.375,NA,"N.Q.","Transmission shafts (including cams"
"LBN",2013,8132,264.317,28751,"Kg","Illuminated signs, illuminated name"
"LBN",2013,7244,258.852,NA,"N.Q.","Machines for extruding, drawing, te"
"LBN",2013,251,255.869,139451,"Kg","Birds' eggs, in shell, fresh, prese"
"LBN",2013,7851,255.155,NA,"N.Q.","Motor cycles (including mopeds) and"
"LBN",2013,7161,252.414,NA,"N.Q.","Electric motors of an output not > "
"LBN",2013,6734,251.849,316161,"Kg","Flat-rolled products of iron or non"
"LBN",2013,6674,251.217,NA,"N.Q.","Synthetic or reconstructed precious"
"LBN",2013,6259,250.758,NA,"N.Q.","Other tyres (including retreaded ty"
"LBN",2013,4218,249.011,67636,"Kg","Sesame (Sesamum) oil & its fraction"
"LBN",2013,5629,247.688,159875,"Kg","Fertilizers, n.e.s."
"LBN",2013,7315,247.071,NA,"N.Q.","Machine tools for milling, threadin"
"LBN",2013,7313,247.017,NA,"N.Q.","Lathes for removing metal (other th"
"LBN",2013,341,244.835,36805,"Kg","Fish, fresh (live or dead) or chill"
"LBN",2013,8813,240.13,NA,"N.Q.","Photographic and cinematographic ap"
"LBN",2013,6931,238.552,120569,"Kg","Stranded wire, ropes, cables, plait"
"LBN",2013,6592,236.862,NA,"N.Q.","Carpets and other textile floor cov"
"LBN",2013,8482,230.948,23368,"Kg","Articles of apparel and clothing ac"
"LBN",2013,8746,228.191,NA,"N.Q.","Automatic regulating or controlling"
"LBN",2013,3222,225.079,298040,"Kg","Lignite, whether or not pulverized "
"LBN",2013,615,221.326,1164275,"Kg","Molasses resulting from the extract"
"LBN",2013,5225,220.452,76395,"Kg","Oxides of zinc, chromium, manganese"
"LBN",2013,3347,220.204,70287,"Kg","Waste oils"
"LBN",2013,6575,218.662,136415,"Kg","Twine, cordage, ropes and cables an"
"LBN",2013,5137,218.405,96493,"Kg","Monocarboxylic acids and their anhy"
"LBN",2013,5236,217.198,257350,"Kg","Phosphinates (hypophosphites), phos"
"LBN",2013,7484,215.446,NA,"N.Q.","Gears & gearing, other than toothed"
"LBN",2013,5919,215.109,94642,"Kg","Other products of group 591, put up"
"LBN",2013,2771,213.346,NA,"N.Q.","Industrial diamonds, sorted, whethe"
"LBN",2013,6214,210.469,100724,"Kg","Tubes, pipes and hoses, of unharden"
"LBN",2013,6821,209.648,41910,"Kg","Copper, refined and unrefined; copp"
"LBN",2013,2783,208.928,1228909,"Kg","Sodium chloride, pure, & common sal"
"LBN",2013,7251,208.604,NA,"N.Q.","Machinery for making pulp of fibrou"
"LBN",2013,121,208.576,20803,"Kg","Meat of sheep or goats, fresh, chil"
"LBN",2013,6812,208.095,5,"Kg","Platinum and other metals of the pl"
"LBN",2013,6963,205.922,NA,"N.Q.","Razors and razor-blades (including "
"LBN",2013,7453,203.939,NA,"N.Q.","Weighing machinery (excluding balan"
"LBN",2013,6572,202.471,59680,"Kg","Non-wovens, whether/not impregnated"
"LBN",2013,7755,202.197,NA,"N.Q.","Vacuum cleaners"
"LBN",2013,6543,197.508,12544,"Kg","Fabrics, woven, of wool or of fine "
"LBN",2013,8812,197.389,NA,"N.Q.","Cinematographic cameras and project"
"LBN",2013,2450,195.193,588240,"Kg","Fuel wood (excluding wood waste) an"
"LBN",2013,179,193.473,25849,"Kg","Other prepared/preserved meat/meat "
"LBN",2013,2881,191.537,307727,"Kg","Slag, ash & residues (other than fr"
"LBN",2013,910,190.403,63458,"Kg","Margarine; edible mixtures or prepa"
"LBN",2013,5813,189.727,48980,"Kg","Flexible tubes, pipes & hoses, havi"
"LBN",2013,7412,186.829,39118,"Kg","Furnace burners for liquid fuel, fo"
"LBN",2013,5323,186.382,84800,"Kg","Synthetic organic tanning substance"
"LBN",2013,722,185.212,41475,"Kg","Cocoa powder not containing added s"
